Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Light Trace Photonics,https://www.crunchbase.com/organization/light-trace-photonics,Active,,"Market Research, Nanotechnology","Bristol, Bristol, City of, United Kingdom",Light Trace Photonics utilizes the power of integrated photonics to provide a variety of products and services that aid in educational.,"91,828","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.ltphotonics.co.uk/,,,https://www.linkedin.com/company/light-trace-photonics,Light Trace Photonics utilizes the power of integrated photonics to provide a variety of products and services that aid in educational and innovative endeavors.,"Data and Analytics, Design, Science and Engineering",,1-10,,2,Seed,2024-11-20,600000,GBP,759342,Seed,600000,GBP,759342,Seed,600000,GBP,759342,620000,GBP,784392,"University of Bristol, QantX",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
NOLD,https://www.crunchbase.com/organization/nold,Active,,Fashion,"London, England, United Kingdom",NOLD redefines pre-loved fashion by bridging brands and their customers in the secon- hand market in the most efficient way.,"92,128","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.nold.app/,,,https://www.linkedin.com/company/noldapp,NOLD redefines pre-loved fashion by bridging brands and their customers in the second-hand market in the most efficient way.,"Clothing and Apparel, Design",1,11-50,Boryana Uzunova,2,Seed,2023-10-16,1000000,EUR,1055416,Seed,1000000,EUR,1055416,Seed,1100000,EUR,1175611,1100000,EUR,1175611,"Eleven Ventures, Tilia Impact Ventures, Czech Founders VC, DEPO Ventures, Sofia Angels Ventures",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
DepoDone,https://www.crunchbase.com/organization/depodone,Active,,"Software, Supply Chain Management, Transportation","London, England, United Kingdom",DepoDone is a supply chain management system that links businesses and food producers online.,"92,359","Europe, Middle East, and Africa (EMEA)",N3 1LF,$1M to $10M,2021-01-01,year,,,,,For Profit,https://depodone.com/,https://x.com/DepoDone,https://www.facebook.com/DepoDone/,https://www.linkedin.com/company/depodone/,"DepoDone is a food purchasing platform built for businesses. It connects businesses and food producers on a digital platform and offers supply chain management. It provides ease of purchase on the digital platform to many independent and small businesses such as markets, delicatessens, restaurants, butchers, cafes, corporate offices, and school canteens.","Software, Transportation",1,11-50,Emre Ustuner,1,Seed,2022-06-21,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,Red Carpet Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Paqtana,https://www.crunchbase.com/organization/paqtana,Active,,Supply Chain Management,"London, England, United Kingdom",Paqtana is a supply chain planning SaaS that works on democratizing access to planning solutions.,"92,416","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://paqtana.com,,,https://www.linkedin.com/company/paqtana/,Paqtana is a supply chain planning SaaS that aims to democratize access to planning solutions. Their supply chain approach allows their customers to set up robust supply chain planning and operating models.,Transportation,,1-10,,1,Seed,2023-06-01,425000,USD,425000,Pre-Seed,425000,USD,425000,Pre-Seed,425000,USD,425000,425000,USD,425000,Symvan Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
CipherX,https://www.crunchbase.com/organization/cipherx,Active,,"Biotechnology, Information Technology","London, England, United Kingdom",CipherX is a tattoo device that allows users to design and create own tattoo with minimal pain and faster healing process.,"92,438","Europe, Middle East, and Africa (EMEA)",N4 2XG,,2021-01-01,year,,,,,For Profit,https://www.cipherx.tech/,,,https://www.linkedin.com/company/cipherx-tech/,,"Biotechnology, Information Technology, Science and Engineering",,1-10,,1,Seed,2023-07-21,340000,GBP,437104,Pre-Seed,340000,GBP,437104,Pre-Seed,340000,GBP,437104,340000,GBP,437104,Antler,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
OxDX,https://www.crunchbase.com/organization/oxdx,Active,,Machine Learning,"Headington, Oxfordshire, United Kingdom",OxDX is a rapid pathogen detection company.,"92,477","Europe, Middle East, and Africa (EMEA)",OX3 8SB,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.oxdx.com/,,,https://www.linkedin.com/company/oxdx-ltd,"OxDX is a spinout that combines the power of single-molecule fluorescent microscopy with machine learning to identify pathogens in under a minute. They use a universal labelling system to light up everything in our sample, image the sample using super-resolution fluorescence microscopy, and analyse the images in our neural network.","Artificial Intelligence (AI), Data and Analytics, Software",,1-10,,1,Seed,2022-02-15,2600000,GBP,3520564,Pre-Seed,2600000,GBP,3520564,Pre-Seed,2600000,GBP,3520564,2600000,GBP,3520564,"IQ Capital, Ahren Innovation Capital, SCVC",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
LightBox TV,https://www.crunchbase.com/organization/lightbox-tv,Active,,"Advertising, Marketing","London, England, United Kingdom",LightBox is a management solution company for providers and marketers in the television advertising landscape.,"92,566","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://lightboxtv.co.uk/,https://twitter.com/GetLightBox,,https://www.linkedin.com/company/lightboxtv/,"LightBox is a technology company. LightBox builds a platform to streamline television advertising for media buyers. They provide marketers, planners, and media buyers with the tools to manage connected television campaigns across an expanding and fragmented television ecosystem.","Advertising, Sales and Marketing",,11-50,,1,Seed,2022-11-22,1000000,GBP,1189373,Seed,1000000,GBP,1189373,Seed,1000000,GBP,1189373,1000000,GBP,1189373,"AperiamVentures, FirstPartyCapital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Omnevue,https://www.crunchbase.com/organization/omnevue,Active,,"Consulting, Information Technology, Service Industry","London, England, United Kingdom",Omnevue provide affordable and robust ESG performance reporting solutions available to businesses.,"92,586","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2021-01-01,year,,,,,For Profit,https://www.omnevue.com,https://twitter.com/omnevue,,https://www.linkedin.com/company/omnevue,Omnevue provide affordable and robust ESG performance reporting solutions available to businesses.,"Information Technology, Other, Professional Services",,11-50,,1,Seed,2023-06-13,2500000,GBP,3151683,Seed,2500000,GBP,3151683,Seed,2500000,GBP,3151683,2500000,GBP,3151683,"Pi Labs, Elbow Beach Capital, Exfi, Zone2boost",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Seafields Solutions,https://www.crunchbase.com/organization/seafields-solutions,Active,,"Aquaculture, Environmental Engineering, Sustainability","Stockport, Stockport, United Kingdom",Seafields Solutions is experiencing an unexpected symptom of climate change.,"93,623","Europe, Middle East, and Africa (EMEA)",SK2 7BY,,2021-04-13,day,,,,,For Profit,https://seafields.eco/,https://twitter.com/SeafieldsSL,https://www.facebook.com/SeafieldsSL/,https://www.linkedin.com/company/seafieldssl/,"Seafields has a solution for CO2 removal that is easy to visualise. Our compressed Sargassum bales are natural ‘carbon batteries’: ocean grown seaweed, sunk to the abyssal plain of the ocean, which locks away the CO2 for millenia.","Agriculture and Farming, Science and Engineering, Sustainability",,11-50,,2,,2023-04-24,556731,GBP,695914,Equity Crowdfunding,556731,GBP,695914,Equity Crowdfunding,556731,GBP,695914,556731,GBP,695914,"Crowdcube, GreenTribe",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Konstructly,https://www.crunchbase.com/organization/konstructly,Active,,,"London, England, United Kingdom",Konstructly's goal is to be the global leader in data and operational management for all types of construction firms in the supply chain.,"93,895","Europe, Middle East, and Africa (EMEA)",E1W 3SJ,Less than $1M,2021-01-01,year,,,,,For Profit,https://konstructly.com/,https://twitter.com/Konstructly,https://www.facebook.com/konstructly/,https://www.linkedin.com/company/konstructly,Konstructly is a venture-backed tech startup building an innovative workforce management and hiring app that connects tradesmen and construction companies. It is their vision to be the global leader in data and operational management for all types of construction companies in the supply chain.,,3,1-10,"Dima Mikhailovich, John Hesler, Stefan Vukcevic",1,Seed,2024-02-27,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund, Eight Capital",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CryoLogyx,https://www.crunchbase.com/organization/cryologyx,Active,,"Biotechnology, Health Diagnostics","Coventry, Coventry, United Kingdom","CryoLogyx is an early-stage biotechnology business that develops frozen, ready-to-use cells for drug discovery.","94,429","Europe, Middle East, and Africa (EMEA)",CV4 7EZ,,2021-01-01,year,,,,,For Profit,https://cryologyx.com,,,https://www.linkedin.com/company/cryologyx,"CryoLogyx is an early-stage biotechnology business that develops frozen, ready-to-use cells for drug discovery. Their exclusive technology is transforming cell freezing, storage, and transportation. Innovation ensures the delivery of viable cells and cell therapies in the appropriate format, ready to use whenever our customers require them.","Biotechnology, Health Care, Science and Engineering",,1-10,,2,Seed,2024-03-18,500000,GBP,636344,Seed,500000,GBP,636344,Seed,500000,GBP,636344,800000,GBP,1055985,"Innovate UK, Oxford Technology Management, Oxford University Innovation",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Metofico,https://www.crunchbase.com/organization/metofico,Active,,"Biotechnology, Neuroscience, Software","London, England, United Kingdom",Metofico provides a no-code analysis platform for life science research.,"94,493","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.metofico.com,,,https://www.linkedin.com/company/31390857/admin/inbox,Metofico offers a no-code data analysis solution specifically designed for the life sciences. Our technology enables life scientists to examine complex/massive datasets and derive relevant insights without the need for significant programming skills.,"Biotechnology, Science and Engineering, Software",2,1-10,"Mehdi Boudjadja, Salah Boudjadja",1,Seed,2024-02-27,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,"Y Combinator, Eight Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Arcanor,https://www.crunchbase.com/organization/arcanor,Active,,"Analytics, Software","London, England, United Kingdom",Real Time Hyper Analytics,"94,859","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-02-19,day,,,,,For Profit,https://www.arcanor.com,https://twitter.com/arcanor_,,https://www.linkedin.com/company/arcanor,"Arcanor is the world’s first and only real time hyper analytics source that combines processes, relationships, and behavior from the past to the present in real-time.","Data and Analytics, Software",3,11-50,"Ali Baran, Kaan Kalle, Nihat kantar",1,Seed,2021-10-23,400000,USD,400000,Pre-Seed,400000,USD,400000,Pre-Seed,400000,USD,400000,400000,USD,400000,Oria Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Unmapped Digital Mining,https://www.crunchbase.com/organization/unmapped-digital-mining,Active,,"Bitcoin, Cryptocurrency","London, England, United Kingdom",Unmapped Digital Mining is a crypto startup that is focusing on mining digital assets.,"94,951","Europe, Middle East, and Africa (EMEA)",,,2021-10-07,day,,,,,For Profit,https://www.unmapped.co/,,,https://www.linkedin.com/company/unmapped-digital-mining/,"Unmapped Digital Mining is a crypto startup that is focusing on mining digital assets (primarily Bitcoin) using renewable energy sources. Our vision is to continue building an industrial-scale, investment grade, digital-asset company. We believe that mining is the most pragmatic way to acquire BTC at more stable pricing, with leveraged upside and with security of asset-backing. The founding team has extensive experience in launching and operating businesses with successful exits. The advisory team has deep experience in blockchain technologies, venture capital and renewable energy.","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1,1-10,Adarsh Radia,1,Seed,2022-03-22,4600000,USD,4600000,Seed,4600000,USD,4600000,Seed,4600000,USD,4600000,4600000,USD,4600000,Concentric,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Eczodex,https://www.crunchbase.com/organization/eczodex,Active,,"Blockchain, Financial Services, FinTech, Wealth Management","London, England, United Kingdom",Embedded technology for the new financial economy.,"94,975","Europe, Middle East, and Africa (EMEA)",EC2A 4NE,Less than $1M,2021-01-01,year,,,,,For Profit,https://www.eczodex.com/,https://twitter.com/eczodex,,https://www.linkedin.com/company/eczodex/,"Eczodex is a fintech startup developing a next-generation digital asset platform that bridges traditional and digital financial markets. Our platform allows regulated institutions to distribute digital assets to their clients. The platform integrates seamlessly with existing financial systems, enabling regulated market participants to enhance their offerings with cutting-edge digital products.","Blockchain and Cryptocurrency, Financial Services, Other",2,1-10,"Lukas Bruell, Michael Quartey",3,Seed,2023-04-08,73875,USD,73875,Pre-Seed,73875,USD,73875,Pre-Seed,243875,USD,243875,243875,USD,243875,Techstars,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Quantum Boost,https://www.crunchbase.com/organization/quantum-boost,Active,,"Artificial Intelligence (AI), Chemical Engineering, Information Technology, Machine Learning, Software","London, England, United Kingdom",Using AI to accelerate the development of materials and chemicals.,"95,053","Europe, Middle East, and Africa (EMEA)",EC2A 4NE,,2021-01-01,year,,,,,For Profit,https://www.quantumboost.com,,,https://www.linkedin.com/company/quantumboostai/,"Quantum Boost develops artificial intelligence that delivers new insights into your experimental data, so you can make better decisions about your product development process. Our platform helps you formulate new products from scratch faster than ever and leverage your data to adapt to the rapidly shifting market needs.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,1-10,"Filip Auksztol, Kacper Kielak",1,Seed,2022-04-01,700000,USD,700000,Pre-Seed,700000,USD,700000,Pre-Seed,700000,USD,700000,700000,USD,700000,Inovo.vc,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Graviton Zero,https://www.crunchbase.com/organization/graviton-zero,Active,,Metaverse,"London, England, United Kingdom",Graviton Zero is a gaming platform.,"95,350","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://gravitonzero.com/,https://twitter.com/GravitonZero,https://www.facebook.com/GravitonZero,,"Graviton Zero is a multi-chain play to earn NFT game. They are cryptocurrency gaming and token economies. They offer player-owned land and assets in a sci-fi play-to-earn NFT metaverse where players may buy, sell, and rent their NFTs using the company's tokens.","Media and Entertainment, Software",,1-10,,1,Seed,2021-12-11,1200000,USD,1200000,Seed,1200000,USD,1200000,Seed,1200000,USD,1200000,1200000,USD,1200000,"Kangaroo Capital, Avalon Wealth Club, TruePNL, Oddiyana Ventures, Unreal Capital",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
