Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
usheru,https://www.crunchbase.com/organization/usheru,Active,,"Advertising, B2B, CRM, Data Mining, E-Commerce, Film, Film Distribution, Mobile, Software","Dublin, Dublin, Ireland",usheru powers direct ticketing and marketing data insights for film distributors.,"134,367","European Union (EU), Europe, Middle East, and Africa (EMEA)",D08 XYA5,$1M to $10M,2014-07-07,day,,,,,For Profit,https://www.usheru.com/,http://twitter.com/usheruhq,https://www.facebook.com/usheruhq/,https://www.linkedin.com/company/usheru/,"usheru powers direct ticketing and marketing data insights for film distributors. usheru's technology uniquely connects a film website to the existing point-of-sale systems of cinemas and allows a consumer to book tickets really simply. For film distributors, they provide a way to connect marketing spend to cinema ticket purchase (conversion tracking), and also provide an insights platform (usheru Analytics) to allow film marketeers have visibility in real time into the sales success of marketing campaigns. The software offers a 'direct-to-consumer' framework for film distributors and allows them to build a database of film fans. This innovative approach tackles the largest problem in the film industry globally, which is rising marketing costs (often 2X the production cost of a film) by giving data insights and a platform which provides a direct response advertising option to film distributors, and addresses the need to understand and get closer to consumers.","Advertising, Commerce and Shopping, Data and Analytics, Information Technology, Media and Entertainment, Mobile, Other, Sales and Marketing, Software, Video",3,11-50,"Andres Macias Oliete, Catherine Downes, Oliver Fegan",3,Seed,2019-02-07,550000,EUR,623565,Seed,550000,EUR,623565,Seed,550000,EUR,623565,550000,EUR,623565,"Foresight Group, Enterprise Ireland, Pitch@Palace, Wayra UK",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Kindora,https://www.crunchbase.com/organization/kindora,Active,,"Children, E-Commerce, Retail","Dublin, Dublin, Ireland",Kindora is a company that developed a platform to sell-on premium children’s goods.,"134,453","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://kindora.shop/,,,https://www.linkedin.com/company/kindorashop/,"Kindora buys, sells, and rents premium pre-owned items – from cots and strollers to nursery furniture – after a deep clean.","Commerce and Shopping, Community and Lifestyle",2,1-10,"Barry Hanley, Sarah Ouellette",2,Seed,2021-09-10,,,,Pre-Seed,,,,Pre-Seed,500000,EUR,590947,500000,EUR,590947,"Techstars, Christer Holloman, Georgina Smallwood, Heather Morris, Desmond Green",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Access Earth,https://www.crunchbase.com/organization/access-earth,Active,,"Food and Beverage, Information Services, Leisure, Service Industry, Software, Travel Accommodations","Dublin, Dublin, Ireland",Access Earth is a service that allows users to find reliable and up-to-date accessibility information of a place or business.,"134,870","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2012-09-29,day,,,,,For Profit,http://access.earth/,https://twitter.com/Access_Earth,https://www.facebook.com/AccessEarth/,https://www.linkedin.com/company-beta/5253475/,"Access Earth is a service that allows users to find reliable and up-to-date accessibility information of a place or business. It gives members give each other the specific information they need to try new  restaurants, hotels and tourist attractions without worrying about accessibility. ‘Accessible’ means something different to each of us. That’s why Access Earth members can search and share specific, relevant accessibility information based on our set criteria.","Community and Lifestyle, Food and Beverage, Information Technology, Other, Software, Travel and Tourism",1,1-10,Matt McCann,3,Seed,2022-05-24,250000,USD,250000,Seed,250000,USD,250000,Seed,440988,USD,440988,440988,USD,440988,"Microsoft, Newchip Accelerator, Social Tech Trust, Spark Crowdfunding",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
HorsePay,https://www.crunchbase.com/organization/horsepay,Active,,"Advertising, Marketing, Media and Entertainment, Online Portals","Cork, Cork, Ireland",HorsePay.ie enables safe and secure equine trading payments. It provides an escrow and warranties for both parties.,"135,844","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-01-01,year,,,,,For Profit,https://horsepay.ie,,https://www.facebook.com/HorsePay/,https://www.linkedin.com/company/horsepay/?originalSubdomain=ie,,"Advertising, Internet Services, Media and Entertainment, Sales and Marketing",,1-10,,2,Seed,2020-10-17,120248,EUR,140870,Pre-Seed,120248,EUR,140870,Pre-Seed,240496,EUR,282918,240496,EUR,282918,Spark Crowdfunding,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
SwiftQueue,https://www.crunchbase.com/organization/swiftqueue,Active,,"Health Care, Information Technology, Medical, mHealth","Maynooth, Kildare, Ireland",SwiftQueue is an online platform that provides cloud-based healthcare appointment and patient engagement solutions.,"136,840","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dublin 2,Less than $1M,2011-04-01,day,2021-11-16,day,,,For Profit,http://www.swiftQueue.com,http://twitter.com/swiftQueue,http://www.facebook.com/swiftQueue,http://www.linkedin.com/company/swiftqueue,"swiftQueue, founded in 2011 by Brendan Casey and Declan Donohoe, are transforming the way healthcare clinics operate within hospitals across the HSE in Ireland and the NHS in the UK. swiftQueue, an innovative cloud-based healthcare appointment and patient engagement platform, incorporating online appointments, electronic referrals and real time metrics is revolutionising the way patients and clinics interact. swiftQueue empowers patients through their self service portal functionality and provides automated patient flow to deliver better clinic information for management and staff via real-time dashboards and improved clinic integration. In today’s challenging healthcare environment,  swiftQueue has consistently improved the efficiency of its hospital clinics via streamlined workflows, reduced ‘did not attends’ (DNAs), reduced patient waiting times, improved patient engagement, and has provided healthcare management and staff with a greater level of transparency.  In 2015, swiftQueue processed over 1 million healthcare appointments across the UK and Ireland and expects this figure to rise to 3 million in 2016.  swiftQueue solutions continue to be developed and enhanced with features to improve the patient journey and the efficiency of swiftQueue hospitals. swiftQueue are continuing to increase its customer base across Ireland, UK and Internationally and are planning the introduction of their Smart Hospitals platform in late 2016.","Health Care, Information Technology, Mobile",2,11-50,"Brendan Casey, Declan Donohoe",3,M&A,2015-10-05,550000,EUR,615445,Seed,550000,EUR,615445,Seed,630000,EUR,722134,630000,EUR,722134,"Enterprise Ireland, Kernel Capital, DCU Ryan Academy for Entrepreneurship",,3,,Was Acquired,SwiftQueue acquired by Dedalus Group,https://www.crunchbase.com/acquisition/dedalus-group-acquires-swiftqueue--6d0f2856,Dedalus Group,https://www.crunchbase.com/organization/dedalus-group,2021-11-16,day,,,,Acquisition,,Private,,,,,,,,,,,
Orbidal,https://www.crunchbase.com/organization/tenderscout,Active,,"Information Technology, SaaS, Sales Automation, Software","Dublin, Dublin, Ireland",Orbidal is a bid management technology that offers bid consulting and business proposal templates.,"137,213","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 VH94,Less than $1M,2014-01-01,year,,,,,For Profit,https://orbidalgroup.com,https://twitter.com/OrbidalGroup,https://www.facebook.com/OrbidalGroup/,https://www.linkedin.com/company/762895,Orbidal provides saas solutions and support for businesses to compete for government tender opportunities. They combine tendering expertise and software to enable find tenders specifically for businesses. Their bid management technology is embedded with apmp practices and strategies to increase revenues.,"Information Technology, Sales and Marketing, Software",1,1-10,Tony Corrigan,3,,2018-07-22,1000000,EUR,1174084,Venture - Series Unknown,1000000,EUR,1174084,Venture - Series Unknown,1550000,EUR,1776755,1550000,EUR,1776755,"Enterprise Ireland, Growing Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
GlowDx,https://www.crunchbase.com/organization/glowdx,Active,,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Galway, Galway, Ireland",GlowDx is a molecular diagnostics company focused on democratising access to molecular testing.,"137,327","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2015-01-01,year,,,,,For Profit,http://glowdx.com/,https://twitter.com/GlowDx,https://www.facebook.com/GlowDiagnostics,https://www.linkedin.com/company/glowdx,"GlowDx is decentralising molecular testing through point-of-care testing using a novel molecular technology. This enables local access, reducing both the economic and disease burden of patients.","Biotechnology, Health Care, Science and Engineering",2,1-10,"Blaine Doyle, Yensi Flores",6,Seed,2024-06-18,,,,Convertible Note,,,,Seed,600000,USD,600000,730903,USD,730903,"SOSV, RebelBio, Kora Healthcare, BioExel, Blaine Doyle",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Fincovi,https://www.crunchbase.com/organization/fincovi,Active,,"Asset Management, Clean Energy, CleanTech, Energy, Enterprise Software, Renewable Energy","Athlone, Westmeath, Ireland",Fincovi is a technology enabled back and middle office solution provider focused exclusively on renewable energy.,"137,694","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-07-01,day,2021-05-17,day,,,For Profit,https://fincovi.com/,,,https://www.linkedin.com/company/fincovi,"Fincovi provides renewable energy companies with specialised software applications and hosted solutions, coupled with an open and connected ecosystem to improve financial management, compliance and insights to maximize portfolio value.","Energy, Financial Services, Software, Sustainability",3,11-50,"Damian Malone, Jayesh Shah, Ray O Neill",1,M&A,2020-04-03,650000,EUR,702281,Seed,650000,EUR,702281,Seed,650000,EUR,702281,650000,EUR,702281,"NDRC, Western Development Commission, Maurice O’ Gorman",1,3,,Was Acquired,Fincovi acquired by SkySpecs,https://www.crunchbase.com/acquisition/skyspecs-acquires-fincovi--ab1e4c4b,SkySpecs,https://www.crunchbase.com/organization/skyspecs,2021-05-17,day,,,,Acquisition,,Private,,,,,,,,,,,
SteadyBricks,https://www.crunchbase.com/organization/steadybricks,Active,,"Cloud Infrastructure, FinTech, Price Comparison, Software","Dublin, Dublin, Ireland",SteadyBricks is a cloud cost reduction solution for fintech and financial services.,"138,411","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-07-01,day,,,,,For Profit,https://www.steadybricks.com/,,,https://www.linkedin.com/company/steadybrickshq/,"SteadyBricks monitors UAT usage, stops resources after they have been idle for a while, and quickly brings them back up when needed, enabling clients to reduce cloud costs. They provide services for cloud costs, and carbon footprint via intelligent automation.","Commerce and Shopping, Financial Services, Hardware, Internet Services, Software",2,1-10,"Brian Cooper, Sri Prasanna Karuppapillai",1,Seed,2022-09-15,120000,USD,120000,Pre-Seed,120000,USD,120000,Pre-Seed,120000,USD,120000,120000,USD,120000,Techstars,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Our Tandem,https://www.crunchbase.com/organization/tandemhr-solutions,Closed,,"Computer, Human Resources, Software","Dublin, Dublin, Ireland",Our Tandem facilitates insightful ongoing feedback between managers and teams to deliver accelerated growth.,"138,913","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dublin 2,,2016-01-01,year,2022-08-29,day,,none,For Profit,https://www.ourtandem.com/,https://twitter.com/tandemhrsol,https://www.facebook.com/tandemhrsolutions,https://www.linkedin.com/company/tandemhr-solutions/,"Tandem offers a transformative end to end solution that drives a high performance environment, leaving behind the pain of performance management systems of the past. By allowing employees rate feedback from their leader, HR obtain the unique facility to understand the level of trust employees have in their leaders, the commitment of leaders to growth and development and the top talent that connects people across the business. Through data analytics, Tandem offers both leaders and employees coaching reports to develop their skillsets and track their performance.  With an appealing style, Tandem takes a growth-centered approach to 360 feedback, agile goal setting, competency appreciation and personal development. Accessible through mobile or desktop, Tandem brings with it an array of benefits that help build a true learning Organisation, enjoying a rich measurable feedback culture conducive to driving an engaged and committed workforce.","Administrative Services, Consumer Electronics, Hardware, Software",1,11-50,Clare Bonham,1,M&A,2017-09-25,2000000,EUR,2371183,Seed,2000000,EUR,2371183,Seed,2000000,EUR,2371183,2000000,EUR,2371183,"Gaingels, Enterprise Ireland, Frontline Ventures, Act Venture Capital, NDRC",1,5,,Was Acquired,Our Tandem acquired by beqom,https://www.crunchbase.com/acquisition/excentive-international-acquires-tandemhr-solutions--cd083196,beqom,https://www.crunchbase.com/organization/excentive-international,2022-08-29,day,,,,Acquisition,,Private,,,,,,,,,,,3
Niskus Biotec,https://www.crunchbase.com/organization/niskus-biotec,Active,,Food Processing,"Ballybay, Monaghan, Ireland","Niskus Biotec is developing a new generation of nutritious, healthy, and functional food ingredients.","139,584","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-11-01,month,,,,,For Profit,http://niskusbiotec.com/,,,https://www.linkedin.com/company/niskusbiotec/,"Niskus provides a flexible, staged approach for businesses looking to improve their product's sustainability, supply chain security, and functionality.",Food and Beverage,,1-10,,1,Seed,2022-10-04,200000,USD,200000,Pre-Seed,200000,USD,200000,Pre-Seed,200000,USD,200000,200000,USD,200000,Big Idea Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Azadyne,https://www.crunchbase.com/organization/azadyne,Active,,Health Care,"Dublin, Dublin, Ireland",Azadyne is a new approach to the treatment of autoimmune diseases.,"139,778","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02DK18,,2016-01-01,year,,,,,For Profit,http://azadyne.com/,,,https://www.linkedin.com/company/azadyne-ltd/?originalSubdomain=ie,"Azadyne’s novel approach to treating autoimmune disease focuses on an unexplored pathway in the body and is based on research conducted at Trinity by Associate Professor in Biochemistry Vincent Kelly, Professor of Synthetic Chemistry Professor Stephen Connon and assistant Professor in Chemistry John Michael Southern.",Health Care,1,1-10,Jason Rutt,3,,2020-09-03,,,,Venture - Series Unknown,,,,Venture - Series Unknown,1750000,EUR,1969146,1750000,EUR,1969146,"NCL Technology Ventures, Renaissance Capital Partners",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
