Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Yunqi Partners,https://www.crunchbase.com/organization/yunqi-partners,Venture Capital,191,6,"Shanghai, Shanghai, China",Asia-Pacific (APAC),Yunqi Partners is an early stage VC fund focusing on the area of internet related startups. ,123,2,46,Active,2014-07-01,day,http://www.yunqi.vc,https://www.linkedin.com/company/yunqi,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",2,"Michael Mao, Yi Pin Ng",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,477"
Investible,https://www.crunchbase.com/organization/investible,"Angel Group, Venture Capital",190,15,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia","Investible is an Asia-Pacific-based early-stage VC, backing the visionaries advancing humanity through technology.",142,2,64,Active,2014-01-01,year,http://www.investible.com/,https://www.linkedin.com/company/investible,"Angel Investment, Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",3,"Creel Price, Trevor Folsom, Van Le",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"3,905"
Rebel Fund,https://www.crunchbase.com/organization/rebel-fund,Venture Capital,190,8,"Calabasas, California, United States","Greater Los Angeles Area, West Coast, Western US",Rebel Fund is a venture capital fund powered by an elite network of Y Combinator alumni.,183,,6,Active,2019-04-01,day,https://www.rebelfund.vc,https://www.linkedin.com/company/rebel-fund,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Jared Heyman,1-10,Seed,,,Private,"6,242"
BITKRAFT Ventures,https://www.crunchbase.com/organization/bitkraft-ventures,Venture Capital,189,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","BITKRAFT Ventures is an early-stage investment platform for gaming, esports, and interactive media.",150,,112,Active,2015-01-01,year,https://www.bitkraft.vc,https://www.linkedin.com/company/bitkraft-holding,"Digital Entertainment, eSports, Venture Capital, Video Games, Virtual Reality","Financial Services, Gaming, Hardware, Lending and Investments, Media and Entertainment, Software, Sports",3,"Jens Hilgers, Malte Barth, Scott Rupp",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"5,885"
Oxford Capital,https://www.crunchbase.com/organization/oxford-capital-partners,Venture Capital,189,19,"Oxford, Oxfordshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Oxford Capital is a technology venture capital investor based in London and Oxford.,72,4,48,Active,1999-01-01,year,http://www.oxcp.com,http://www.linkedin.com/company/oxford-capital-partners,,,2,"David Mott, Edward Mott",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"17,949"
Gimv,https://www.crunchbase.com/organization/gimv,"Private Equity Firm, Venture Capital",189,60,"Antwerpen, Antwerpen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Gimv is a European private equity firm that invests in selected investment platforms with a focus on Benelux, France, and Germany.",118,14,61,Active,1980-02-25,day,http://www.gimv.com,http://www.linkedin.com/company/32016,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,51-100,"Early Stage Venture, Late Stage Venture, Private Equity, Venture",For Profit,Made Acquisitions,Public,"31,485"
Abingworth,https://www.crunchbase.com/organization/abingworth-management,Venture Capital,187,86,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Abingworth is an international investment group dedicated to collaborating with life sciences entrepreneurs.,118,54,54,Active,1973-01-01,year,http://www.abingworth.com,https://www.linkedin.com/company/abingworth,"Biotechnology, Health Diagnostics, Medical, Medical Device","Biotechnology, Health Care, Science and Engineering",2,"Anthony Montagu, Peter Dicks",11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,Was Acquired,Private,"1,287"
Afore Capital,https://www.crunchbase.com/organization/afore-capital,"Micro VC, Venture Capital",187,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Afore Capital is a venture fund that focuses on pre-seed stage exclusively and is based in the San Francisco Bay Area.,113,,82,Active,2016-08-01,day,http://afore.vc/,https://www.linkedin.com/company/aforecapital,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Anamitra Banerji, Gaurav Jain",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,452"
The Spartan Group,https://www.crunchbase.com/organization/the-spartan-group-4202,Venture Capital,187,6,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Spartan is a blockchain advisory and asset management firm that specializes in hedge funds, venture capital, and fundraising.",171,1,37,Active,2018-01-01,year,https://www.spartangroup.io,https://www.linkedin.com/company/spartangroup/,"Finance, Financial Services, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",2,"Kelvin Koh, Melody He",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"6,339"
Fuel Ventures,https://www.crunchbase.com/organization/fuel-ventures-fund,Venture Capital,186,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Fuel Ventures is a technology fund investing in marketplaces, fintech, platforms, and SaaS companies.",140,,137,Active,2013-01-01,year,http://fuel.ventures/,https://www.linkedin.com/company/9334794/,"Finance, Financial Services, FinTech, Marketplace, SaaS, Software, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments, Software",1,Mark Pearson,11-50,"Early Stage Venture, Seed, Venture",For Profit,,Public,169
Contour Venture Partners,https://www.crunchbase.com/organization/contour-ventures,"Micro VC, Venture Capital",186,30,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Contour Venture Partners is a seed stage venture capital firm that invests in the enterprise SaaS, B2B SaaS and financial services sectors.",98,2,53,Active,2005-01-01,year,http://www.contourventures.com,https://www.linkedin.com/company/contour-venture-partners/,"Finance, Financial Services, SaaS, Software, Venture Capital","Financial Services, Lending and Investments, Software",2,"Bob Greene, Matt Gorin",1-10,"Early Stage Venture, Seed",,,Private,"1,260"
Tenaya Capital,https://www.crunchbase.com/organization/tenaya-capital,Venture Capital,186,68,"Portola Valley, California, United States","San Francisco Bay Area, West Coast, Western US",Tenaya Capital operates as a venture capital firm investing it in a wide range of technology-driven companies.,103,18,54,Active,2009-01-01,year,http://www.tenayacapital.com,https://www.linkedin.com/company/tenaya-capital/about/,"Enterprise Software, Venture Capital","Financial Services, Lending and Investments, Software",1,Brian Paul,11-50,"Early Stage Venture, Late Stage Venture, Private Equity",,,Private,"18,660"
Avalon Ventures,https://www.crunchbase.com/organization/avalon-ventures,Venture Capital,185,54,"La Jolla, California, United States","Greater San Diego Area, West Coast, Western US",Avalon Ventures is an early stage venture capital fund focused on information technology and life sciences.,93,12,57,Active,1983-01-01,year,http://www.avalon-ventures.com,https://www.linkedin.com/company/avalon-ventures,"Biotechnology, Financial Services, Incubators, Information Technology, Life Science, Pharmaceutical, Venture Capital","Biotechnology, Financial Services, Health Care, Information Technology, Lending and Investments, Science and Engineering",1,Kevin Kinsella,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"4,646"
Resolute Ventures,https://www.crunchbase.com/organization/resolute-vc,Venture Capital,184,36,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Resolute Ventures  is a U.S.-based venture capital firm focused on investments in seed-stage companies.,122,2,65,Active,2012-01-01,year,http://www.resolute.vc,https://www.linkedin.com/company/resolute-ventures,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Michael Hirshland, Raanan Bar-Cohen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"9,773"
Green D Ventures,https://www.crunchbase.com/organization/green-d-ventures-a230,Venture Capital,183,41,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Green D Ventures is a venture capital firm.,169,10,,Active,2014-01-01,year,https://www.avgfunds.com/green-d-ventures/,https://www.linkedin.com/company/green-d-ventures/,,,1,Laura Rippy,1-10,"Early Stage Venture, Seed",,,Private,"14,725"
Blockchain Capital,https://www.crunchbase.com/organization/crypto-currency-partners,Venture Capital,181,16,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Blockchain Capital is a venture capital firm investing in Blockchain-enabled technology companies.,138,1,54,Closed,2013-10-01,day,https://www.blockchaincapital.com,https://www.linkedin.com/company/crypto-currency-partners-lp,"Bitcoin, Blockchain, Cryptocurrency, Finance, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",3,"Brock Pierce, P Bart Stephens, W Bradford Stephens",11-50,"Crowdfunding, Early Stage Venture, Late Stage Venture, Secondary Market, Seed",,,Private,182
UTEC - The University of Tokyo Edge Capital Partners,https://www.crunchbase.com/organization/utec,Venture Capital,180,23,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"UTEC is an early-stage VC firm associated with academic institutes such as The University of Tokyo, investing in global deep-tech startups.",113,11,71,Active,2004-01-01,year,https://www.ut-ec.co.jp/english/,https://www.linkedin.com/company/1526095/,"Financial Services, Universities, Venture Capital","Financial Services, Lending and Investments, Other",1,Tomotaka Goji,11-50,"Early Stage Venture, Seed",,,Private,"1,487"
Hearst Ventures,https://www.crunchbase.com/organization/hearst-interactive-media,Corporate Venture Capital,180,50,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Hearst Ventures, a corporate venture fund, invests in early-stage information, software and technologycompanies",117,16,30,Active,1995-01-01,year,http://hearst.com/ventures,https://www.linkedin.com/company/hearst-ventures/,"Information Services, Media and Entertainment, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Media and Entertainment, Software",1,William Randolph Hearst,51-100,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,Made Acquisitions,Private,"8,513"
Beringea,https://www.crunchbase.com/organization/beringea,"Private Equity Firm, Venture Capital",179,37,"Farmington Hills, Michigan, United States","Greater Detroit Area, Great Lakes, Midwestern US",Beringea is a transatlantic venture capital seeking to create lasting success for rapidly scaling entrepreneurial companies,121,1,100,Active,1988-01-01,year,http://www.beringea.com/,http://www.linkedin.com/company/beringea-limited,Venture Capital,"Financial Services, Lending and Investments",2,"Charles P. Rothstein, Malcolm K.H. Moss",11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"1,411"
Launch Africa,https://www.crunchbase.com/organization/launch-africa,Venture Capital,179,3,"Ebène, Plaines Wilhems, Mauritius","Europe, Middle East, and Africa (EMEA)",Launch Africa is a Pan-African VC fund solving the significant funding gap in the Seed and pre-Series A investment landscape in Africa,157,,64,Active,2020-01-01,year,https://www.launchafrica.vc/,https://www.linkedin.com/company/launch-africa,,,2,"Janade Du Plessis, Zachariah George",11-50,"Early Stage Venture, Seed",,,Private,"2,274"
APX,https://www.crunchbase.com/organization/apxberlin,Venture Capital,178,5,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",APX invests up to EUR 500K in startups until a series A starting with a quick EUR 50K investment.,134,,51,Active,2018-03-01,month,https://apx.vc/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Gabrielė Poteliūnaitė, Henric Hungerhoff, Joerg Rheinboldt",1-10,"Early Stage Venture, Seed",,,Private,"4,494"
