Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Fulgur Ventures,https://www.crunchbase.com/organization/fulgur-venture,Venture Capital,51,2,"Wilmington, Delaware, United States","Greater Philadelphia Area, East Coast, Southern US",We invest in early stage startups focused on Bitcoin and the Lightning Network,44,1,7,Active,2019-01-01,year,https://fulgur.ventures,https://www.linkedin.com/company/fulgurventures,,,,,1-10,"Convertible Note, Crowdfunding, Early Stage Venture, Seed, Venture",,,Private,"21,689"
Arzan Venture Capital,https://www.crunchbase.com/organization/arzan-venture-capital,Venture Capital,51,9,"Kuwait, Al Kuwayt, Kuwait","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Arzan Venture Capital invests in young, fast-growing, and innovative tech teams.",39,1,12,Active,2013-01-01,year,http://arzanvc.com/,https://www.linkedin.com/company/arzan-venture-capital/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Hasan Zainal, Laith Zraikat",11-50,"Early Stage Venture, Seed",,,Private,"22,572"
Rockaway Capital,https://www.crunchbase.com/organization/rockaway-capital,Venture Capital,51,10,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Multi-stage venture capital firm that builds, creates and invests in outstanding tech companies in CEE & DACH regions",45,,15,Active,2013-01-01,year,http://www.rockawaycapital.com,https://www.linkedin.com/company/rockaway,"Blockchain, Consumer Electronics, Cryptocurrency, E-Commerce, FinTech, Grocery, Media and Entertainment, Price Comparison, Publishing, Travel","Blockchain and Cryptocurrency, Commerce and Shopping, Consumer Electronics, Content and Publishing, Financial Services, Food and Beverage, Hardware, Media and Entertainment, Other, Payments, Software, Travel and Tourism",1,Jakub Havrlant,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Venture",,Made Acquisitions,Private,"23,066"
Hubraum,https://www.crunchbase.com/organization/hub-raum,"Accelerator, Incubator, Venture Capital",51,8,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hubraum connects tech entrepreneurs and startup companies with the network, capital and business opportunities of Deutsche Telekom.",48,,22,Active,2012-01-01,year,http://hubraum.com,https://www.linkedin.com/company/2952666/,"Finance, Incubators, Telecommunications, Venture Capital","Financial Services, Hardware, Lending and Investments",2,"Gilli Cegla, Peter Borchers",11-50,"Debt, Early Stage Venture, Seed",,,Private,"23,829"
Firestartr,https://www.crunchbase.com/organization/firestartr-co,Venture Capital,51,20,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Firestartr helps the most promising digital entrepreneurs take their companies from seed stage to Series A and beyond.,46,1,9,Active,2012-01-01,year,http://www.firestartr.co,http://www.linkedin.com/company/2802261,"Finance, Funding Platform, Internet, Software","Financial Services, Internet Services, Lending and Investments, Software",4,"Alain Falys, Anil Hansjee, Chipper Boulas, Richard Muirhead",1-10,"Early Stage Venture, Seed",,,Private,"26,001"
J12,https://www.crunchbase.com/organization/j12-ventures,Venture Capital,50,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","We back founders building software and data infrastructure, and AI applications at seed.",38,,22,Active,2020-01-01,year,https://www.j12ventures.com/,https://www.linkedin.com/company/j12-ventures-ab/,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",4,"Alexander Paterson, Bo Mattsson, Emmet King, Luca Banderet",1-10,"Early Stage Venture, Seed",,,Private,"4,349"
Ascensive Assets,https://www.crunchbase.com/organization/ascensive-asset-management,"Angel Group, Hedge Fund, Venture Capital",50,1,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),Ascensive Asset is a private investment firm focusing solely on digital assets industry,46,,9,Active,2019-10-01,month,http://ascensiveassets.com/,https://www.linkedin.com/company/ascensive-assets,"Blockchain, Cryptocurrency, Financial Services, FinTech, Impact Investing","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Oliver Blakey,1-10,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"6,883"
Green Egg Ventures,https://www.crunchbase.com/organization/greeneggventures,Venture Capital,50,6,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Green Egg Ventures is a venture capital fund that invests in early-stage B2B startups.,41,,,Active,2016-02-01,month,https://greenegg.vc,https://www.linkedin.com/company-beta/10443439/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Jarrod Pines,1-10,Early Stage Venture,,,Private,"7,795"
Martlet Capital,https://www.crunchbase.com/organization/martlet,Venture Capital,50,5,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)","Martlet Capital is an early-stage investor, providing patient capital to deep tech and life science start-ups with high growth potential.",42,,7,Active,2011-01-01,year,http://www.martletcap.com,https://www.linkedin.com/company/martlet,"Angel Investment, Finance, Financial Services","Financial Services, Lending and Investments",2,"Peter Cowley, Robert Marshall",1-10,"Early Stage Venture, Seed",,Was Acquired,Private,"10,105"
Karatage,https://www.crunchbase.com/organization/karatage,Venture Capital,50,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Karatage is an investment firm.,47,1,4,Active,,,https://www.karatage.io,https://www.linkedin.com/company/karatage,"Artificial Intelligence (AI), Blockchain, Cryptocurrency","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Science and Engineering, Software",2,"Marius Barnett, Stephen Mackintosh",11-50,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"10,228"
Unruly Capital,https://www.crunchbase.com/organization/unruly-capital,Venture Capital,50,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Unruly is a futuretech discovery platform, always looking for what is next.",49,,3,Active,2022-01-01,year,https://www.unrulycap.com/,https://www.linkedin.com/company/unruly-capital/,"3D Printing, Advanced Materials, Biotechnology, Energy, Manufacturing, Quantum Computing","Biotechnology, Energy, Manufacturing, Science and Engineering",1,Stefano Bernardi,1-10,"Early Stage Venture, Seed, Venture",,,Private,"12,400"
Blackfinch Ventures,https://www.crunchbase.com/organization/blackfinch-ventures,Venture Capital,50,1,"Gloucester, Gloucestershire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Blackfinch Ventures invests across sectors in fledgling companies with strong ideas and solid management teams.,37,,38,Active,2018-06-01,day,https://blackfinch.ventures/,https://www.linkedin.com/company/blackfinchventures/,"Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",1,Richard Cook,1-10,"Early Stage Venture, Seed, Venture",,,Private,"12,371"
Restive,https://www.crunchbase.com/organization/financial-venture-studio,"Incubator, Venture Capital",50,13,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Restive is an early-stage fintech investment venture capital.,41,,5,Active,2018-01-01,year,https://www.restive.com/,https://www.linkedin.com/company/restiveventures/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Ryan Falvey, Tyler Griffin",1-10,"Early Stage Venture, Seed",,,Private,"14,308"
Offline Ventures,https://www.crunchbase.com/organization/offline-ventures,"Private Equity Firm, Venture Capital",50,1,"Mill Valley, California, United States","San Francisco Bay Area, West Coast, Western US",Offline Ventures is a venture capital and private equity principal services.,42,,11,Active,2019-01-01,year,https://offline.vc/,https://www.linkedin.com/company/offlineventures/,"Service Industry, Venture Capital","Financial Services, Lending and Investments, Other",4,"Brit Morin, Dave Morin, James Higa, Nate Bosshard",1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"14,387"
Wireframe Ventures,https://www.crunchbase.com/organization/wireframevc,Venture Capital,50,2,"Mill Valley, California, United States","San Francisco Bay Area, West Coast, Western US",Wireframe Ventures is a seed stage venture capital firm,33,,13,Active,2016-01-01,year,http://www.wireframevc.com/,https://www.linkedin.com/company/wireframe-ventures,Venture Capital,"Financial Services, Lending and Investments",2,"Harsh Patel, Paul Straub",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"18,130"
MGV,https://www.crunchbase.com/organization/maschmeyer-group-ventures,Venture Capital,50,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",MGV is an early-stage venture capital firm that invests in American technology companies.,42,,,Active,2017-01-01,year,http://www.mgv.vc,https://www.linkedin.com/company/mgv-seed,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Carsten Maschmeyer, Marc Steven Schroeder",11-50,"Early Stage Venture, Seed",,,Private,"19,262"
Adapt Ventures,https://www.crunchbase.com/organization/adapt-ventures,Venture Capital,50,5,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Adapt Ventures is an early-stage venture capital firm backing audacious founders with bold visions.,41,,1,Active,2020-01-01,year,http://www.adaptvc.com,https://www.linkedin.com/company/adaptvc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Ammar Amdani, Mo Amdani",1-10,"Early Stage Venture, Seed",,,Private,"20,328"
Jets Capital,https://www.crunchbase.com/organization/jets-capital,Venture Capital,50,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Jets Capital supports crypto and Web3 startups at initial stages. Our mission is to help modern technologies to smoothly enter our lives.,50,,1,Active,2017-01-01,year,https://jets.capital/,https://www.linkedin.com/mwlite/company/jetscapital,"Blockchain, Cryptocurrency, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",1,Sergei Khitrov,1-10,"Early Stage Venture, Initial Coin Offering, Private Equity, Seed, Venture",,,Private,"20,341"
Moonrock Capital,https://www.crunchbase.com/organization/moonrock-capital,"Accelerator, Incubator, Venture Capital",50,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","We Are Moonrock Capital, A Crypto Native Venture Capital Boutique Incubating Web3 And Blockchain Start-Ups To Shape The World Of Tomorrow.",48,,5,Active,2019-01-01,year,https://www.moonrockcapital.io/,https://www.linkedin.com/company/moonrock-capital/about/,"Cryptocurrency, Incubators, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Payments, Software",3,"Alex Smith, Jonathan Habicht, Simon Dedic",1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"22,216"
AI Seed,https://www.crunchbase.com/organization/ai-seed-fund,Venture Capital,50,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",AI Seed provides investment and support for the UK's AI & machine learning startups.,45,,20,Active,2017-01-01,year,http://aiseed.co,https://www.linkedin.com/company/ai-seed/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"John Spindler, Michael Axelgaard, Thomas Stone",1-10,Seed,,,Private,"22,281"
Dreamers VC,https://www.crunchbase.com/organization/the-dreamers-fund,Venture Capital,50,7,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Dreamers VC is a venture capital fund.,43,,2,Active,2018-01-01,year,https://www.dreamers.vc,https://www.linkedin.com/company/dreamers-vc,"Business Development, Finance, Financial Services, Service Industry, Venture Capital","Financial Services, Lending and Investments, Other, Professional Services",2,"Keisuke Honda, Will Smith",1-10,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"22,895"
NewTribe Capital,https://www.crunchbase.com/organization/newtribe-capital-c32e,Venture Capital,50,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Investing in People, Innovation and Technology",48,,,Active,2021-06-18,day,https://www.newtribe.capital/,https://www.linkedin.com/company/newtribe-capital/about/,"Blockchain, Cryptocurrency, Financial Services, FinTech, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",5,"Dhaval Parikh, Juliet Su, Prashant Choudhary, SS UU, Victor Olmo",11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"22,999"
A15,https://www.crunchbase.com/organization/a-15,Venture Capital,50,1,"Cairo, Al Qahirah, Egypt","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",A15 is an entrepreneurial company that invests in digital products and technology brands.,37,,18,Active,2015-01-01,year,http://www.a15.com,https://www.linkedin.com/company-beta/10233151,Venture Capital,"Financial Services, Lending and Investments",2,"karim Beshara, Khaled Bichara",501-1000,"Early Stage Venture, Seed",,Made Acquisitions,Private,"23,122"
StartersHub,https://www.crunchbase.com/organization/startershub,"Micro VC, Venture Capital",50,6,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",StartersHub is a pre-seed tech venture capital firm based in Istanbul,38,,15,Active,2015-01-01,year,https://startershub.com,https://www.linkedin.com/company/startershub,Venture Capital,"Financial Services, Lending and Investments",1,Ersin Pamuksüzer,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"24,673"
