Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Sentiero Ventures,https://www.crunchbase.com/organization/sentiero-ventures,Venture Capital,16,,"Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",Sentiero Ventures provides capital and support to seed stage startups deploying AI-enabled software.,16,,3,Active,2020-01-01,year,https://www.sentiero.vc/,https://www.linkedin.com/company/sentiero-ventures/about/,,,2,"David Evans, Kishore Khandavalli",11-50,"Early Stage Venture, Seed",,,Private,"22,915"
Kiko Ventures,https://www.crunchbase.com/organization/kiko-ventures,Venture Capital,16,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Kiko Ventures is a venture capital firm,12,,1,Active,,,https://www.kiko.vc/,https://www.linkedin.com/company/kiko-ventures/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,Venture,,,Private,"23,325"
Octerra Capital,https://www.crunchbase.com/organization/octerra-capital,Venture Capital,16,,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)",Octerra Capital is a venture capital firm.,16,,,Active,2021-01-01,year,https://www.octerracapital.com/,https://www.linkedin.com/company/octerra-capital/,,,,,1-10,Early Stage Venture,,,Private,"24,399"
IOVLabs,https://www.crunchbase.com/organization/iovlabs,"Accelerator, Corporate Venture Capital, Entrepreneurship Program, Incubator",16,,"Buenos Aires, Distrito Federal, Argentina",Latin America,"IOVLabs builds low-cost, highly secure, easy-to-use platforms for the new global economy.",16,,1,Active,2015-01-01,year,https://iovlabs.org,https://www.linkedin.com/company/iovlabs/?originalSubdomain=ar,"Cryptocurrency, Financial Services, Information Technology","Blockchain and Cryptocurrency, Financial Services, Information Technology, Payments, Software",3,"Adrián Eidelman, Diego Gutiérrez Zaldívar, Sergio Demián Lerner",101-250,"Convertible Note, Early Stage Venture, Grant, Seed",Non-profit,Made Acquisitions,Private,"25,408"
Empath Ventures,https://www.crunchbase.com/organization/empath-ventures,Venture Capital,16,1,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Empath Ventures is a venture capital firm that mainly invests in psychedelic medicine companies.,14,,,Active,2021-01-01,year,https://www.empath.vc,https://www.linkedin.com/company/empath-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Brom Rector,,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"25,797"
First In Ventures,https://www.crunchbase.com/organization/first-in-ventures,Venture Capital,16,1,"Middletown, Delaware, United States","Greater Philadelphia Area, East Coast, Southern US",First In Ventures is a venture capital firm that invests in biotech companies.,14,,5,Active,,,https://www.firstinventures.com,https://www.linkedin.com/company/first-in-ventures-llc/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Kyle Rusconi,1-10,"Early Stage Venture, Seed",,,Private,"25,733"
Beyond The Game Network,https://www.crunchbase.com/organization/beyond-the-game-network,"Accelerator, Angel Group, Syndicate, Venture Capital",16,1,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",We are an investment community of professional athletes and business execs.,16,,1,Active,2018-01-01,year,https://thebtgnetwork.com/,https://www.linkedin.com/company/beyond-the-game-network/,"Advertising, E-Commerce, Education, Information Technology, Internet, Software","Advertising, Commerce and Shopping, Education, Information Technology, Internet Services, Sales and Marketing, Software",3,"Andre Fluellen, Anthony Flynn, Brian Zwerner",11-50,"Early Stage Venture, Seed",,,Private,"26,285"
Lyrik Ventures,https://www.crunchbase.com/organization/lyrik-ventures,Venture Capital,16,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Lyrik Ventures is a venture capital investment firm.,16,,4,Active,,,https://lyrik.ventures,https://www.linkedin.com/company/lyrik-ventures/,,,,,1-10,Seed,,,Private,"26,804"
Baboon.VC,https://www.crunchbase.com/organization/baboon-vc,Venture Capital,16,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),"Baboon.VC is an Asia based, crypto-first VC firm.",15,,,Active,,,https://www.baboon.vc/,https://www.linkedin.com/company/baboon-vc/,,,,,1-10,Early Stage Venture,,,Private,"27,056"
Distill Ventures,https://www.crunchbase.com/organization/distill-ventures,"Accelerator, Venture Capital",16,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Distill Ventures provide investment and support for spirits entrepreneurs who want to create the global drinks brands of the future.,16,,16,Active,2013-01-01,year,https://www.distillventures.com/,https://www.linkedin.com/company/distill-ventures/,"Finance, Financial Services",Financial Services,1,Dan Gasper,11-50,"Early Stage Venture, Seed",,,Private,"27,235"
Fraser,https://www.crunchbase.com/organization/fraser-finance,"Investment Bank, Private Equity Firm, Venture Capital",16,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","M&A advisory and investment firm, partnering with leaders in Europe’s B2B technology sectors to unlock next levels of growth & success.",11,,,Active,2005-01-01,year,https://www.fraserfinance.com,https://www.linkedin.com/company/fraser-finance/,"Banking, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",2,"Olivier Koechlin, Philipp Kobus",11-50,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"27,437"
Fortech Investments,https://www.crunchbase.com/organization/fortech-investments,Venture Capital,16,,"Cluj-napoca, Cluj, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investment fund and strategic partner for early-stage founders.,14,,7,Active,2021-01-01,year,https://www.fortechinvestments.ro/,https://www.linkedin.com/company/fortechinvestments,"Automotive, EdTech, Energy, FinTech, Health Care, Manufacturing, Medical, Real Estate","Education, Energy, Financial Services, Health Care, Manufacturing, Real Estate, Software, Transportation",,,1-10,"Early Stage Venture, Seed",,,Private,"27,825"
Zenith Venture Capital,https://www.crunchbase.com/organization/zenith-venture-capital,Venture Capital,16,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Zenith Venture Capital is a venture capital firm.,12,1,11,Active,2015-01-01,year,http://www.zenith.vc/,https://www.linkedin.com/company/zenith-group-vc/about/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,,,,Private,"28,517"
Regah Ventures,https://www.crunchbase.com/organization/regah-ventures,Venture Capital,16,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Regah Ventures invests in entrepreneurs who are developing technologies, products, and solutions that are powering the future.",15,2,3,Active,2016-01-01,year,https://www.regahventures.com/,https://www.linkedin.com/company/regah-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Avery Hager, Mark Hager",1-10,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"28,464"
Sangha Capital,https://www.crunchbase.com/organization/sangha-capital,Venture Capital,16,,"Genève, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Sangha Capital is an investment firm.,12,,2,Active,2020-01-01,year,https://www.sanghacapital.co/,https://www.linkedin.com/company/sangha-capital-sl,"Communities, Financial Services, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments",2,"Bill Tai, Carolina Casas Forga",1-10,,,,Private,"28,724"
Dragonfly Capital Management,https://www.crunchbase.com/organization/dragonfly-capital-management,Venture Capital,16,1,"Charlotte, North Carolina, United States","East Coast, Southern US",Dragonfly Capital Management provides services that starts with an in depth Technical Analysis of the Macro Markets and their influencers.,15,,5,Active,2015-01-01,year,http://dragonflycap.com,https://www.linkedin.com/company/dragonfly-capital-management/,"Finance, Financial Services, Insurance",Financial Services,2,"Gregory Harmon, Joseph Hansen",11-50,,For Profit,,Private,"28,865"
Pirata Capital Management,https://www.crunchbase.com/organization/pirata-capital-management,"Hedge Fund, Venture Capital",16,,"Orlando, Florida, United States","East Coast, Southern US",Pirata Capital Management is a digital asset management company focusing on directional and market neutral strategies.,15,,,Active,2019-01-01,day,https://piratacapital.com/,https://www.linkedin.com/company/piratacapital/,"Asset Management, Blockchain, Consulting, Cryptocurrency, Finance, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Professional Services, Software",2,"Michael Finch, Zach Le",1-10,Seed,,,Private,"29,530"
Rivus Capital,https://www.crunchbase.com/organization/rivus-capital,"Family Investment Office, Private Equity Firm, Venture Capital",16,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Rivus Capital is a technology investment firm engaging in venture capital, private equity and crypto investments.",13,,4,Active,2021-09-01,day,https://rivuscap.com/en/,https://www.linkedin.com/company/rivus-capital/,Venture Capital,"Financial Services, Lending and Investments",2,"Michael Peter, Simon Math",1-10,"Early Stage Venture, Seed",,,Private,"29,659"
One Planet Capital,https://www.crunchbase.com/organization/one-planet-capital,Venture Capital,16,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Venture capital firm for the emerging green economy,15,,6,Active,2020-01-08,day,https://www.oneplanet.capital,https://www.linkedin.com/company/34610055,Venture Capital,"Financial Services, Lending and Investments",2,"Anthony Chant, Matt Jellicoe",11-50,"Early Stage Venture, Seed, Venture",,,Private,"30,649"
Y2Z Ventures,https://www.crunchbase.com/organization/y2z-ventures,Venture Capital,16,,"California, Kentucky, United States",Southern US,Y2Z Ventures is a long-term venture mainly focused on Metaverse and Web 3.0.,16,,2,Active,2021-01-01,year,https://y2z.io/,https://www.linkedin.com/company/y2z-ventures,Metaverse,"Media and Entertainment, Software",,,1-10,Seed,,,Private,"30,885"
Dunce Capital,https://www.crunchbase.com/organization/dunce-capital,"Micro VC, Venture Capital",16,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Dunce Capital invests in idea, pre-seed, and seed stage startups in the future of learning and work.",14,,3,Active,2018-12-26,day,https://www.duncecapital.com,,"Continuing Education, EdTech, Education, Higher Education, Primary Education, Secondary Education, STEM Education, Virtual Workforce, Vocational Education","Administrative Services, Education, Science and Engineering, Software",1,John Danner,1-10,Seed,,,Private,"31,470"
Collinstar Capital,https://www.crunchbase.com/organization/collinstar-capital,Venture Capital,16,,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia","The leaders in Fintech, focusing on the digital currency investment and blockchain infrastructure.",14,,6,Active,2006-01-01,year,http://collinstar.com/,https://www.linkedin.com/company/collinstar-capital/,"Financial Services, FinTech",Financial Services,1,Ryan Xu,51-100,"Early Stage Venture, Seed",,,Private,"31,629"
Celeres Investments,https://www.crunchbase.com/organization/celeres-investment,"Family Investment Office, Venture Capital",16,4,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),"Celeres' VC arm consists of start-ups across a variety of sectors AI, Cybersecurity, Digital Health, FinTech, F&B and Logistics.",11,,8,Active,2012-01-01,year,http://www.celeresinvestments.com,https://www.linkedin.com/company/celeres-investments,"Artificial Intelligence (AI), Enterprise Software, FinTech, Food and Beverage, Logistics","Artificial Intelligence (AI), Data and Analytics, Financial Services, Food and Beverage, Science and Engineering, Software, Transportation",1,Azhaan Merchant,1-10,"Debt, Early Stage Venture",,,Private,"32,149"
Innoport,https://www.crunchbase.com/organization/bernhard-schulte-innoport,Venture Capital,16,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Innoport is a Seed investments in the maritime, logistics and other related industries.",12,,3,Active,2018-01-01,year,https://innoport.vc/,https://www.linkedin.com/company/bernhard-schulte-innoport,"Boating, Logistics, Marine Technology, Marine Transportation, Shipping","Science and Engineering, Sports, Transportation",,,1-10,Early Stage Venture,,,Private,"33,623"
Meridian Capital,https://www.crunchbase.com/organization/meridian-capital-8fce,Venture Capital,16,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Meridian Capital is a venture capital group investing in blockchain technology and digital currencies.,15,,3,Active,2019-01-01,year,https://meridiancapital.io/,https://www.linkedin.com/company/meridiancapitalvc/,"Blockchain, Financial Services, Funding Platform, Incubators, Information Technology","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"34,790"
P2P Capital,https://www.crunchbase.com/organization/p2p-capital,Venture Capital,16,1,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",P2P Capital is a venture capital firm that invests in blockchain-based digital assets.,14,,1,Active,2014-01-01,year,https://www.p2pcap.com/,https://www.linkedin.com/company/lending-alpha/about/,,,2,"Frank Chiu, Ryan Aditya",1-10,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"39,413"
