Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Friedrich A. Neuman,https://www.crunchbase.com/person/friedrich-a-neuman,Individual/Angel,7,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Friedrich A. Neuman studied Business & Economics in St. Gallen, Switzerland. After his studies he moved to Berlin to start his first company...",7,,,,,,,https://www.linkedin.com/in/fneuman,,,,,,,,,,"87,933"
Hady Shkeer,https://www.crunchbase.com/person/hady-shkeer,Individual/Angel,7,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Hady Shkeer is the Executive Director of Source A Network. He attended The Wharton School.,6,,1,,,,,https://www.linkedin.com/in/hadyshkeer,,,,,,Seed,,,,"98,608"
Ampli Ventures,https://www.crunchbase.com/organization/ampli-ventures,Venture Capital,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Ampli Ventures is a venture capital investment company focused on backing early stage software-as-a-service (SaaS) companies.,6,,5,Active,2022-01-01,year,https://www.ampli.vc/,https://www.linkedin.com/company/ampliventures,"SaaS, Venture Capital","Financial Services, Lending and Investments, Software",2,"Adrian Iredahl, Hannah Meiton",1-10,"Early Stage Venture, Seed",,,Private,"11,423"
AI.FUND,https://www.crunchbase.com/organization/ai-fund,Venture Capital,6,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","AI.Fund is a venture capital investment. The firm seeks to invest in the software, technology, and artificial intelligence sectors.",5,,,Active,2021-01-01,year,https://ai-fund.vc/,https://www.linkedin.com/company/ai-fund/mycompany/,Artificial Intelligence (AI),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",6,"Dr. John Lange, Fabian Westerheide, Hauke Hansen, Ingo Hoffmann, Petra Vorsteher, Ragnar Kruse",1-10,"Seed, Venture",,,Private,"15,802"
Loop Capital,https://www.crunchbase.com/organization/loop-capital,Investment Bank,6,3,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US","Loop Capital is an investment bank that provides capital solutions and advisory services to businesses, governments, and institutes.",5,1,1,Active,1997-01-01,year,http://www.loopcapital.com,https://www.linkedin.com/company/loop-capital-markets,"Advice, Banking, Financial Services","Financial Services, Lending and Investments, Media and Entertainment",2,"David Nilsson Sträng, James Reynolds",101-250,,,Made Acquisitions,Private,"18,775"
Keith Richman,https://www.crunchbase.com/person/keith-richman,Individual/Angel,6,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","Keith is a successful entrepreneur, investor, and board member. He co-founded Boosted Commerce because he is passionate about taking product...",6,,,,,,,http://www.linkedin.com/in/keithrichman,,,,,,Seed,,,,"32,779"
Proptech Farm,https://www.crunchbase.com/organization/proptech-farm,Venture Capital,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",PropTech Farm is a scale up and growth engine for true potential growth start ups & bridging the Nordics with Southeast Asia.,6,,5,Active,2021-01-01,year,https://www.proptechfarm.com/,https://www.linkedin.com/company/proptechfarm/?originalSubdomain=se,PropTech,Real Estate,1,Fredrik Bergman,1-10,"Early Stage Venture, Seed",,,Private,"41,996"
LRF Ventures,https://www.crunchbase.com/organization/lrf-ventures,Venture Capital,6,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",LRF Ventures is a corporate venture capital firm that invests in early-growth ag-tech startups.,6,,,Active,,,https://www.lrfventures.se,https://www.linkedin.com/company/lrf-ventures,"AgTech, Lending, Venture Capital","Agriculture and Farming, Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"44,605"
Blq Invest,https://www.crunchbase.com/organization/blq-invest,Venture Capital,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Blq Invest is a tech fund venture capital firm that invests in early-stage tech companies.,5,,4,Active,2019-01-01,year,https://blqinvest.com,https://www.linkedin.com/company/blq-invest,,,,,11-50,"Early Stage Venture, Seed",,,Private,"46,952"
Starbright Invest,https://www.crunchbase.com/organization/starbright-invest,Venture Capital,6,,"Jönköping, Jonkopings Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Starbright Invest operates as a venture capital firm.,6,,,Active,2015-01-01,year,https://www.starbrightinvest.com/,https://www.linkedin.com/company/starbright-invest,,,,,1-10,Early Stage Venture,,,Private,"53,892"
Katalista Ventures,https://www.crunchbase.com/organization/katalista-ventures,"Accelerator, Private Equity Firm",6,1,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Katalista Ventures is a hybrid startup accelerator and private equity fund.,5,,,Active,2017-01-01,year,https://www.katalistaventures.com/,https://www.linkedin.com/company/katalista-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"62,605"
Yuncture Invest,https://www.crunchbase.com/organization/yuncture-invest,Incubator,6,,"Mölndal, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Yuncture Invest is the hub between young entrepreneurs and the business community.,6,,3,Active,2017-09-01,month,https://yuncture.com/,https://www.linkedin.com/company/yuncture/,,,,,1-10,"Early Stage Venture, Non Equity Assistance, Seed",,,Private,"80,122"
Emil Sjödin,https://www.crunchbase.com/person/emil-sjödin,Individual/Angel,6,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Emil Sjödin has been serving as Chief Executive Officer at RefinedWiki since December 2013.,4,,,,,,,https://www.linkedin.com/in/emil-sj%25C3%25B6din-0357ab42/,,,,,,"Early Stage Venture, Seed",,,,"80,347"
Martin Randel,https://www.crunchbase.com/person/martin-randel,Individual/Angel,6,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Martin Randel is the Co-founder, Executive Board Member, and Owner of Unifaun. He previously worked as an Owner and CEO at Öregard AB. He at...",6,,2,,,,,https://www.linkedin.com/in/martin-randel-6527629,,,,,,Seed,,,,"84,307"
Linbo Invest,https://www.crunchbase.com/organization/linbo-invest,Family Investment Office,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Linbo Invest is a Stockholm based, family-owned investment company, with a focus on private and public growth companies.",6,,,Active,1995-01-01,year,https://linbo.se/,https://www.linkedin.com/company/linboinvest/,Banking,"Financial Services, Lending and Investments",,,1-10,,,,Private,"91,011"
Leksell Social Ventures,https://www.crunchbase.com/organization/leksell-social-ventures,Government Office,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Leksell Social Ventures is a non-profit social impact investment company in Sweden.,5,,1,Active,2014-05-01,day,http://www.leksellsocialventures.com,https://www.linkedin.com/company/leksell-social-ventures,,,,,1-10,Early Stage Venture,,,Private,"92,864"
Daniel Skavén Ruben,https://www.crunchbase.com/person/daniel-skavén-ruben,Individual/Angel,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Daniel Skavén Ruben,5,,,,,,,https://www.linkedin.com/in/danielskavenruben/,,,,,,"Early Stage Venture, Seed",,,,"129,613"
Saeid Esmaeilzadeh,https://www.crunchbase.com/person/saeid-esmaeilzadeh-f200,Individual/Angel,6,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Saeid Esmaeilzadeh,3,,2,,,,,,,,,,,,,,,"152,983"
Curus,https://www.crunchbase.com/organization/curus,Venture Capital,5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Curus invest and acquire to enable the future's leading innovations and companies in health and medicine.,4,,1,Active,2021-01-01,year,https://www.curus.se/,https://www.linkedin.com/company/curusgroup/?originalSubdomain=se,"Finance, Funding Platform, Health Care, Lending, Venture Capital","Financial Services, Health Care, Lending and Investments",,,11-50,Early Stage Venture,,,Private,"18,423"
Arctic Ventures,https://www.crunchbase.com/organization/arctic-ventures,Venture Capital,5,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Arctic Ventures company providing access to investment opportunities.,5,1,2,Active,2020-01-01,year,http://arcticventures.vc/,https://www.linkedin.com/company/arctic-ventures-investment-fund/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Anton Alikov,1-10,"Late Stage Venture, Secondary Market, Seed",,,Private,"31,271"
Aligned Ventures,https://www.crunchbase.com/organization/aligned-ventures,Venture Capital,5,,"Nyack, New York, United States","Greater New York Area, East Coast, Northeastern US",Aligned Ventures,4,,1,Active,,,,https://www.linkedin.com/company/aligned-venture,Real Estate,Real Estate,,,1-10,,,,Private,"31,313"
Bucky Moore,https://www.crunchbase.com/person/bucky-moore,"Individual/Angel, Investment Partner",5,,"San Francisco Bay Area, California, United States","West Coast, Western US",Bucky Moore is a Partner at Kleiner Perkins focusing on developer facing software and infrastructure investments. He is an early investor an...,5,,,,,,https://www.kleinerperkins.com/people/bucky-moore/,http://www.linkedin.com/in/buckymoore,,,,,,"Early Stage Venture, Late Stage Venture, Seed",,,,"37,477"
Rendered VC,https://www.crunchbase.com/organization/rendered-vc,Venture Capital,5,,"Denver, Colorado, United States","Greater Denver Area, Western US",Rendered VC is a multi-stage fund helping companies solve the toughest problems facing the future of 3D.,5,,1,Active,,,https://www.rendered.vc/,https://www.linkedin.com/company/rendered-vc/about/,"3D Technology, Augmented Reality, Media and Entertainment, Virtual Reality","Hardware, Media and Entertainment, Software",,,1-10,Early Stage Venture,,,Private,"41,958"
Sweet Studio,https://www.crunchbase.com/organization/sweet-studio,Venture Capital,5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","We are a venture studio, building great products with ambitious entrepreneurs.",3,,3,Active,2017-08-15,day,http://www.sweet.studio,https://www.linkedin.com/company/11303938/,Product Design,Design,1,Anders Frostenson,1-10,Early Stage Venture,For Profit,,Private,"43,682"
Pfeffer Capital,https://www.crunchbase.com/organization/pfeffer-capital,Family Investment Office,5,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Pfeffer Capital is a family investment firm investing in all stages of companies leveraging exponential tech.,5,,,Active,,,,https://www.linkedin.com/in/john-pfeffer-17021125/?originalSubdomain=uk,,,1,John Pfeffer,,Seed,,,Private,"48,622"
Altitude Capital Partners,https://www.crunchbase.com/organization/altitude-capital-partners,Venture Capital,5,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Altitude Capital Partners is a leading private investment firm focused on investing $250 million of capital in businesses which own,5,,1,Closed,2005-01-01,year,http://www.altitudecp.com,,,,1,Robert Kramer,,Private Equity,,,Private,"58,429"
Sustainable Energy Angels,https://www.crunchbase.com/organization/sustainable-energy-angels,"Angel Group, Venture Capital",5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sustainable Energy Angels is an early stage investment firm focused on sustainable energy technology.,5,,,Active,2013-01-01,year,http://seangels.se/en/,https://www.linkedin.com/company/sustainable-energy-angels-ab/,,,,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"59,154"
Martin Lorentzon,https://www.crunchbase.com/person/martin-lorentzon,Individual/Angel,5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Martin first struck up his partnership with Daniel Ek when Tradedoubler, Europe’s largest affiliate sales network (founded by Martin), acqui...",4,,,,,,,,,,,,,Seed,,,,"70,673"
Nordic Ignite,https://www.crunchbase.com/organization/nordic-ignite,Angel Group,5,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Nordic Ignite is an angel investment firm that focuses on providing early-stage capital to startups.,5,,5,Active,2022-01-01,year,https://www.nordicignite.com,https://www.linkedin.com/company/nordic-ignite,,,,,1-10,Early Stage Venture,,,Private,"82,147"
CryptoJ,https://www.crunchbase.com/organization/cryptoj,Incubator,5,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",CryptoJ is an investment institute which provides services for projects in the crypto world.,5,,,Active,,,https://cryptoj.io/,,,,,,,Early Stage Venture,,,Private,"85,551"
Muirfield Invest,https://www.crunchbase.com/organization/muirfield-invest,Venture Capital,5,1,"Helsingborg, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Swedish VC run by the Kinell family.,2,1,3,Active,1994-01-01,year,,,,,,,,Post-Ipo,,,Private,"87,391"
Investment AB Öresund,https://www.crunchbase.com/organization/investment-ab-resund,Private Equity Firm,5,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Investment AB Oresund is an investor in all management activities which bring back good benefit.,4,1,1,Active,1890-01-01,year,http://www.oresund.se,,"Banking, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Mats Qviberg,1-10,"Convertible Note, Early Stage Venture, Post-Ipo, Private Equity, Seed",For Profit,,Public,"93,226"
Anders Frankel,https://www.crunchbase.com/person/anders-frankel,Individual/Angel,5,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",As founder and CEO Anders has been a part of APSIS from the very first day - literally! He is a passionate marketer and works to simplifying...,5,,,,,,,https://se.linkedin.com/in/anders-frankel-0356a5,,,,,,Seed,,,,"94,788"
Willard Ahdritz,https://www.crunchbase.com/person/willard-ahdritz,"Individual/Angel, Investment Partner",5,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Willard Ahdritz is the current CIO, Founder, and Chairman of Kobalt Capital Limited. He previously worked at L.E.K. Consulting as a Senior M...",4,,1,,,,http://www.kobaltmusic.com,https://www.linkedin.com/in/willard-ahdritz-b1810a1ba,,,,,,,,,,"96,160"
Chris Gasteratos,https://www.crunchbase.com/person/chris-gasteratos,Individual/Angel,5,,"Greece, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Chris Gasteratos,5,,,,,,https://medium.com/@chrisgasteratos,https://www.linkedin.com/in/chrisgasteratos/,,,,,,,,,,"96,638"
Joachim Hedenius,https://www.crunchbase.com/person/joachim-hedenius,Individual/Angel,5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Joachim Hedenius is the VPE and Co-Founder of KRY.,4,,,,,,,https://www.linkedin.com/in/joachimhedenius,,,,,,,,,,"102,955"
