Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Capital A Partners,https://www.crunchbase.com/organization/capital-a-partners,Venture Capital,9,3,"Charleston, South Carolina, United States","East Coast, Southern US",Capital A Partners is a venture capital fund that invests in tech startups between the U.S. and the Nordics.,9,,1,Active,2013-07-01,month,http://www.capitalapartners.com/,https://www.linkedin.com/in/capapartners,"Big Data, Consumer Software, Enterprise Software, Industrial Automation, Internet of Things","Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software",2,"DAVID MENDEZ, Tanya Marvin-Horowitz",1-10,Early Stage Venture,,,Private,"32,176"
Backstage AB,https://www.crunchbase.com/organization/backstage-ab,Venture Capital,9,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Backstage is a family owned and financed venture capital firm primarily investing in unlisted Scandinavian entrepreneurial companies.,8,,2,Active,,,http://www.backstage.se,https://www.linkedin.com/company/backstage-invest-ab,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Seed, Venture",,Made Acquisitions,Private,"32,613"
Nicoya,https://www.crunchbase.com/organization/nicoya,"Accelerator, Venture Capital",9,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Nicoya is a business-accelerating investment company focusing on foodtech.,8,,4,Active,2017-01-01,year,https://www.nicoya.se/,https://www.linkedin.com/company/nicoya-ab/about/,,,,,1-10,Early Stage Venture,,,Private,"33,885"
Lisa Gradow,https://www.crunchbase.com/person/lisa-gradow,Individual/Angel,9,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Lisa Gradow,9,,,,,,,https://www.linkedin.com/in/lisa-gradow,,,,,,,,,,"37,584"
5starts,https://www.crunchbase.com/organization/5starts,Incubator,9,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Austria's founder-friendly incubator for earlystage startups in SaaS, fintech, big data, hardware and service platforms.",9,,8,Active,2016-01-01,day,http://www.5starts.io,,Incubators,"Financial Services, Lending and Investments",1,Floor Drees,,,,,Private,"53,701"
Ackra Invest,https://www.crunchbase.com/organization/ackra-invest,Private Equity Firm,9,1,"Skellefteå, Vasterbottens Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Ackra Invest AB is a venture capital and private equity firm specializing in late venture, growth capital and turnaround investments.",9,,2,Active,2005-01-01,year,http://www.ackrainvest.se,,,,,,11-50,,,Made Acquisitions,Private,"53,994"
Jacob De Geer,https://www.crunchbase.com/person/jacob-de-geer,Individual/Angel,9,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Jacob de Geer is a Swedish serial entrepreneur and co-founder and CEO of iZettle, the fast-growing mobile payments company that lets anyone ...",7,,1,,,,,https://www.linkedin.com/in/jacobdegeer,,,,,,,,,,"67,271"
Rodrigo Sepulveda Schulz,https://www.crunchbase.com/person/rodrigo-sepulveda-schulz,"Individual/Angel, Investment Partner",9,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Rodrigo Sepúlveda Schulz is a powerhouse in entrepreneurship and investment, demonstrating a robust track record across various sectors, par...",8,1,,,,,http://www.rodrigosepulveda.com,http://www.linkedin.com/in/rsepulveda,,,,,,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,,"70,879"
Lena Apler,https://www.crunchbase.com/person/lena-apler,Individual/Angel,9,2,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Lena Apler is the Founder and CEO of Collector Bank.,8,,2,,,,,https://www.linkedin.com/in/lena-apler-81931b4,,,,,,Seed,,,,"104,258"
Ludvig Linge,https://www.crunchbase.com/person/ludvig-linge,Individual/Angel,9,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Ludvig has a background as a co-founder of the company The Astonishing Tribe, TAT, and is an active angel investor. He is passionate about h...",6,,,,,,,http://www.linkedin.com/pub/ludvig-linge/0/979/302,,,,,,Seed,,,,"148,057"
David Baszucki,https://www.crunchbase.com/person/david-basuzucki,Individual/Angel,8,2,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","David Baszucki is currently working on Roblox, Baszucki Group and The Paley Center for Media.",8,1,,,,,,http://www.linkedin.com/in/davidbaszucki,,,,,,,,,,"26,525"
Blue,https://www.crunchbase.com/organization/blue-a222,Family Investment Office,8,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Blue is a Swedish family office business, which makes direct investments and asset management.",6,,4,Active,2016-01-01,year,http://www.blueab.se,https://www.linkedin.com/company/blueab,,,1,Anders Jacobson,1-10,Seed,,,Private,"36,885"
VEQ,https://www.crunchbase.com/organization/veq,Venture Capital,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","VEQ invests in early-stage tech companies with good ideas, and with good ideas, we mean ideas that also leave some kind of positive impact.",7,,4,Active,2021-01-01,year,https://veq.vc/,https://www.linkedin.com/company/vntrsequity,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"37,720"
Elephants & Ventures,https://www.crunchbase.com/organization/elephants---ventures,"Micro VC, Venture Capital",8,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Elephants&Ventures is an early-stage venture boutique for hardware & software companies.,8,,7,Active,2011-01-01,year,http://www.elephantsandventures.com/,http://www.linkedin.com/company/piedelephant,"Finance, Hardware, Robotics, Software, Venture Capital","Financial Services, Hardware, Lending and Investments, Science and Engineering, Software",2,"Alexis Houssou, Barbara Belvisi",1-10,,,,Private,"39,875"
Subvenio Invest,https://www.crunchbase.com/organization/subvenio-invest,Venture Capital,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Subvenio Invest is a venture capital business that invests in early-stage technology and healthcare firms.,5,,8,Active,2018-01-01,year,https://subvenioinvest.com/,https://www.linkedin.com/company/subvenio-invest,,,,,1-10,Seed,,,Private,"40,684"
LIU Invest,https://www.crunchbase.com/organization/liu-invest,Venture Capital,8,,"Linköping, Ostergotlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",LIU Invest invests in companies based on projects and ideas from Linköping University.,8,,,Active,,,http://www.liuinvest.se/,https://www.linkedin.com/company/liuinvest/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"41,040"
Capitalia,https://www.crunchbase.com/organization/capitalia,Venture Capital,8,,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Capitalia, a company listed on Nasdaq Baltic stock exchange, is the leading financer for small and medium enterprises in the Baltics. ",6,,2,Active,2007-01-01,year,https://www.capitalia.com/lv,https://www.linkedin.com/company/2892389/,"Financial Services, Lending",Financial Services,1,Juris Grišins,11-50,,,,Private,"42,188"
Curitas Ventures,https://www.crunchbase.com/organization/curitas-ventures,Venture Capital,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Curitas Ventures is an early-stage and growth investor.,6,,1,Active,2020-01-01,year,https://www.curitasventures.com/,https://www.linkedin.com/company/curitasventures/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"52,376"
John Lindfors,https://www.crunchbase.com/person/john-lindfors,"Individual/Angel, Investment Partner",8,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),John Lindfors is a Co-Founder of DST Global. He previously worked at Goldman Sachs as the head of tech and media investment banking in the E...,7,,,,,,,https://www.linkedin.com/in/johnlindfors,,,,,,Seed,,,,"56,866"
Glass Wall Syndicate,https://www.crunchbase.com/organization/glass-wall-syndicate,Syndicate,8,3,"Leawood, Kansas, United States",Midwestern US,"Glass Wall Syndicate invests in companies and products that will make a difference in the lives of animals, people, and the planet.",7,,,Active,2016-01-01,year,https://glasswallsyndicate.org/,https://www.linkedin.com/company/glasswall-syndicate,,,,,1-10,"Late Stage Venture, Seed",,,Private,"58,543"
Eastate,https://www.crunchbase.com/organization/eastate,Family Investment Office,8,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Holding Company of East Capital Group & Family Office,7,,,Active,2005-01-01,year,https://www.eastate.se/,https://www.linkedin.com/company/68356548/,Financial Services,Financial Services,,,51-100,,,,Private,"65,365"
Susanna Campbell,https://www.crunchbase.com/person/susanna-campbell,Individual/Angel,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Susanna Campbell is the Chairman and CoFounder of Syre. She previously worked at X Shore as a Chairman of the Board. Susanna Campbell attend...,7,,,,,,,https://www.linkedin.com/in/susanna-campbell-b53790,,,,,,,,,,"73,310"
Bonnier,https://www.crunchbase.com/organization/bonnier,,8,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Bonnier is a media group working in TV, daily newspapers, business and trade press, magazines, film, books, radio and digital media.",6,,4,Active,1804-01-01,year,http://www.bonnier.se/en/,https://www.linkedin.com/company/bonnier-ab,"Digital Media, Journalism, Publishing","Content and Publishing, Media and Entertainment",1,Gerhard Bonnier,10001+,,For Profit,Made Acquisitions,Private,"81,599"
Sarah Drinkwater,https://www.crunchbase.com/person/sarah-drinkwater,Individual/Angel,8,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)", The Tech and Society Solutions Lab draws on Omidyar Network’s long-standing belief in the promise of technology to create opportunity and s...,7,,,,,,,https://uk.linkedin.com/in/sarahdrinkwater,,,,,,,,,,"102,541"
Lars Lindgren,https://www.crunchbase.com/person/lars-lindgren,Individual/Angel,8,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Lars Lidgren is the Founder at Bonesupport.,7,,,,,,,https://www.linkedin.com/in/lars-lindgren-6b6376,,,,,,Seed,,,,"105,576"
Filip Larsson,https://www.crunchbase.com/person/filip-larsson,Individual/Angel,8,1,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Filip Larsson is the CEO and Owner at Laris Fastigheter.,7,1,,,,,,http://www.linkedin.com/in/filiplarsson,,,,,,"Early Stage Venture, Seed",,,,"106,999"
Johan Andersson,https://www.crunchbase.com/person/johan-andersson-d9fa,Individual/Angel,8,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Johan Andersson,5,,,,,,,https://www.linkedin.com/in/johan-andersson-6514579b,,,,,,,,,,"148,783"
Stefan Blom,https://www.crunchbase.com/person/stefan-blom,Individual/Angel,8,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Founder, Investor and Board Member When at Spotify, as Chief Strategy Officer, Stefan Blom oversaw global markets (P&L), company operations...",8,3,,,,,,https://www.linkedin.com/in/stefan-blom-51539b,,,,,,"Late Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,,"214,088"
GENESIS Ventures,https://www.crunchbase.com/organization/genesis-ventures,"Family Investment Office, Venture Capital",7,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","GENESIS Ventures, an investment vehicle located in Barcelona and built up in partnership with family offices",7,,3,Active,2017-10-05,day,https://www.genesis-biomed.com/genesis-ventures/,https://www.linkedin.com/company/genesisbiomed,,,,,11-50,"Crowdfunding, Seed, Venture",For Profit,,Private,"17,540"
Virtual Force Inc.,https://www.crunchbase.com/organization/virtual-force,"Accelerator, Co-Working Space",7,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Virtual Force is a company that helps startups and engineering teams design, develop, and deliver products at high speed and quality.",7,,2,Active,2011-01-01,year,http://www.virtualforce.io,http://www.linkedin.com/company/virtual-force,"Advice, Artificial Intelligence (AI), Consulting, Information Technology, Internet, Product Design, Product Management","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Media and Entertainment, Other, Professional Services, Science and Engineering, Software",3,"Jamil Goheer, Khurram Javed Mir, Tanzeel urRehman",251-500,Seed,For Profit,,Private,"24,404"
Aser Ventures,https://www.crunchbase.com/organization/aser-media,"Private Equity Firm, Venture Capital",7,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Aser Ventures is an investment platform specialising in sports, media and entertainment.",7,,4,Active,2015-01-01,year,http://aser.com/,https://www.linkedin.com/company/11019278,"Blockchain, Digital Marketing, Media and Entertainment, Sports","Blockchain and Cryptocurrency, Media and Entertainment, Other, Sales and Marketing, Sports",2,"Andrea Radrizzani, Massimo Marinelli",11-50,"Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"26,884"
e.ventures,https://www.crunchbase.com/organization/e-ventures-4ad3,Venture Capital,7,2,"Williams Lake, British Columbia, Canada",,"e.ventures specialized in software engineering, digital marketing, SEO, data & AI modeling, website design, custom business systems, etc.",7,,1,Active,2008-01-01,year,https://e.ventures,https://www.linkedin.com/company/e-ventures-canada-entertainment-ventures-canada-limit%C3%A9e-/,"Artificial Intelligence (AI), Digital Marketing, Information Technology, SEO, Software","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Science and Engineering, Software",,,11-50,,For Profit,,Private,"37,871"
Be8 Ventures,https://www.crunchbase.com/organization/be8-ventures,Venture Capital,7,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Be8 is a growth stage venture capital fund focusing on food & beverage chain (Innovative Food, E-Grocery, Retail & Gastro Tech, Packaging).",5,,,Active,2020-01-01,year,https://www.be8.vc,https://www.linkedin.com/company/be8-ventures,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Stefan Peters,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"40,482"
