Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Nothing Research,https://www.crunchbase.com/organization/nothing-research,Venture Capital,17,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),Multi-Strategy Venture investing open finance initiatives,17,,,Active,2021-01-26,day,https://www.nothing-research.com/,https://www.linkedin.com/company/nothing-research,"Venture Capital, Virtual Currency","Financial Services, Lending and Investments, Payments, Software",1,Bonna Zhu,1-10,Venture,,,Private,"61,749"
BlackWood Ventures,https://www.crunchbase.com/organization/blackwood-ventures,Venture Capital,16,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Venture Capital Fund,15,,6,Active,2022-01-01,year,https://www.blackwood.vc,https://www.linkedin.com/company/blackwoodventures,"Finance, Financial Services, FinTech",Financial Services,2,"Abbas Kazmi, Bastian Larsen",11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,523"
NP-Hard Ventures,https://www.crunchbase.com/organization/np-hard-ventures,Venture Capital,16,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",NP-Hard Ventures primarily invests in product-obsessed founders.,16,,1,Active,2021-01-01,year,https://nphard.vc/,https://www.linkedin.com/company/nphard/,,,3,"Anke Huiskes, Micha Leuffen, Paul Veugen",1-10,Seed,,,Private,"2,521"
Apollo Health Ventures,https://www.crunchbase.com/organization/apollo-health-ventures,"Incubator, Venture Capital",16,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Apollo Health Ventures is a venture capital firm investing in seed and early stage biotechnology companies.,9,,9,Active,2016-01-01,year,https://www.apollo.vc,https://www.linkedin.com/company/ahv,"Biotechnology, Health Care, Medical, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",4,"Alexandra Bause, James Peyer, Nils Regge, Ole Mensching",11-50,"Early Stage Venture, Seed",,,Private,"4,328"
BSV Ventures,https://www.crunchbase.com/organization/baltic-sandbox-ventures,"Accelerator, Incubator, Venture Capital",16,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",BSV Ventures is a venture capital business that only invests in early-stage deep technology and life science solutions.,15,,5,Active,2022-12-01,month,https://balticsandbox.ventures/,https://www.linkedin.com/company/baltic-sandbox-ventures/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,525"
Convective Capital,https://www.crunchbase.com/organization/convective-capital,Venture Capital,16,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Convective Capital is an investment firm.,12,,4,Active,2022-01-01,year,https://www.convectivecapital.com/,https://www.linkedin.com/company/convective-capital/,,,,,1-10,Seed,,,Private,"6,436"
ENERGIIQ,https://www.crunchbase.com/organization/energiiq,Venture Capital,16,1,"Den Haag, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",ENERGIIQ invests in the commercialisation of proven innovative energy technologies with the focus on CO2 reduction,11,,3,Active,2017-01-01,year,http://energiiq.nl/innovationquarter/,https://www.linkedin.com/company/energiiq/,,,,,1-10,"Debt, Early Stage Venture, Private Equity",,,Private,"6,944"
Henkel Ventures,https://www.crunchbase.com/organization/henkel-ventures,Corporate Venture Capital,16,1,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Henkel Ventures is Henkel's corporate venture capital engagement, combining all venture activities across the company’s business units.",13,,9,Active,1876-01-01,year,https://www.henkel-tech.ventures,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Friedrich Karl Henkel,1-10,"Early Stage Venture, Seed",,,Private,"13,951"
Baboon.VC,https://www.crunchbase.com/organization/baboon-vc,Venture Capital,16,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),"Baboon.VC is an Asia based, crypto-first VC firm.",15,,,Active,,,https://www.baboon.vc/,https://www.linkedin.com/company/baboon-vc/,,,,,1-10,Early Stage Venture,,,Private,"27,056"
Distill Ventures,https://www.crunchbase.com/organization/distill-ventures,"Accelerator, Venture Capital",16,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Distill Ventures provide investment and support for spirits entrepreneurs who want to create the global drinks brands of the future.,16,,16,Active,2013-01-01,year,https://www.distillventures.com/,https://www.linkedin.com/company/distill-ventures/,"Finance, Financial Services",Financial Services,1,Dan Gasper,11-50,"Early Stage Venture, Seed",,,Private,"27,392"
Noaber,https://www.crunchbase.com/organization/noaber,Venture Capital,16,1,"Lunteren, Gelderland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Noaber Ventures invests in initiatives that bring social transformations using information technology.,12,,4,Active,2000-01-01,year,http://www.noaber.com,https://www.linkedin.com/company/noaber-foundation/,,,2,"Mineke Baan-Pas, Paul Baan",11-50,Late Stage Venture,,,Private,"36,054"
Candaq Fintech Group,https://www.crunchbase.com/organization/candaq-fintech-group,"Accelerator, Incubator, Micro VC, Venture Capital",16,,,,"incubation of fintech and blockchain-based start-ups, including big data, artificial intelligence, internet of things and new energies.",15,,,Closed,,,http://www.candaq.com/,https://www.linkedin.com/company/candaq/,"Blockchain, FinTech, Incubators, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Zihao Lin,51-100,"Early Stage Venture, Initial Coin Offering",,,Private,"56,395"
14Peaks Capital,https://www.crunchbase.com/organization/14peaks-capital,Venture Capital,15,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",14Peaks is an early-stage investor in B2B Fintech and Enterprise Software companies located in Europe and the United States.,13,,5,Active,2022-01-01,year,https://14peaks.capital/,https://www.linkedin.com/company/14peakscapital,"Analytics, Data Management, Enterprise Software, FinTech, Human Resources, Productivity Tools","Administrative Services, Data and Analytics, Financial Services, Software",1,Edoardo E. Ermotti,1-10,"Early Stage Venture, Seed",,,Private,"1,054"
Somersault Ventures,https://www.crunchbase.com/organization/somersault-ventures,Venture Capital,15,,"Dover, Delaware, United States","East Coast, Southern US","Somersault Ventures is a VC fund investing in SaaS, marketplaces, EdTech, FinTech, and entertainment.",14,,5,Active,2022-12-01,month,https://somersault.vc,https://www.linkedin.com/company/somersault-vc,"EdTech, FinTech, Venture Capital","Education, Financial Services, Lending and Investments, Software",3,"Alex Nevinskiy, Alex Turbanov, Julia Nechaieva",1-10,"Early Stage Venture, Seed, Venture",,,Private,"1,572"
Vortex Capital Partners,https://www.crunchbase.com/organization/vortex-capital-partners,"Private Equity Firm, Venture Capital",15,5,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Vortex is a venture- and buyout capital firm with a focus on companies active in internet, software and technology enabled services",14,,7,Closed,2012-01-01,year,http://www.vortexcp.com,https://www.linkedin.com/company/vortex-capital-partners/,"Information and Communications Technology (ICT), Security","Information Technology, Privacy and Security",2,"Evert Jan de Groot, René van der Wiel",11-50,"Early Stage Venture, Private Equity",,Made Acquisitions,Private,"5,255"
Material Ventures,https://www.crunchbase.com/organization/material-ventures,Venture Capital,15,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Material Ventures is a European venture fund backing pre-seed to pre-a companies.,13,,,Active,2022-02-01,day,https://www.material.ventures/,https://www.linkedin.com/company/materialventures/,Venture Capital,"Financial Services, Lending and Investments",2,"Leon Kirchhoff, Piotr Brzezinski",1-10,"Early Stage Venture, Seed",,,Private,"12,882"
Kangaroo Capital,https://www.crunchbase.com/organization/kangaroo-capital,Venture Capital,15,,"Victoria, British Columbia, Canada",,Kangaroo Capital is a community driven blockchain and cryptocurrency venture capital.,15,,1,Active,2021-01-01,year,https://kangaroocapital.io,,,,,,10001+,"Early Stage Venture, Seed, Venture",,,Private,"19,958"
Venturerock,https://www.crunchbase.com/organization/venturerock,Venture Capital,15,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Founders | Backers | Venturebuilders,8,,9,Active,2018-10-01,day,https://venturerock.com/,https://www.linkedin.com/company/venturerock/,"Blockchain, Education, Internet of Things, Sustainability, Virtual Reality","Blockchain and Cryptocurrency, Education, Hardware, Internet Services, Other, Software, Sustainability",3,"Marc Wesselink, Mihaela Georgieva, Xander van der Heijden",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"20,964"
Best Nights VC,https://www.crunchbase.com/organization/m-venture,Corporate Venture Capital,15,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Best Nights VC is the investment unit of Mast-Jägermeister SE, with the mission to shape the nightlife of the future.",14,,2,Active,2018-12-01,month,https://www.bestnights.vc/,https://www.linkedin.com/company/bestnightsvc/,"Consumer, Consumer Software, Lifestyle, Nightlife, Social","Community and Lifestyle, Events, Media and Entertainment, Other, Software",,,1-10,"Seed, Venture",,,Private,"21,236"
NFQ Capital,https://www.crunchbase.com/organization/nfq-capital,Venture Capital,15,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",NFQ funds early stage ventures and accelerates them with the support of 400+ specialists for company-building services via NFQ Technologies.,12,,1,Active,2012-01-01,year,http://www.nfq.com/,https://www.linkedin.com/company/nfq-capital/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Harald Braunstein, Lars Jankowfsky, Wolfgang Heigl",501-1000,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"30,403"
CNBB Venture Partners,https://www.crunchbase.com/organization/cnbb-venture-partners,"Private Equity Firm, Venture Capital",15,5,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",CNBB Venture Partners is a software-focused investment firm that supports entrepreneurs in realizing their growth.,13,,12,Active,2007-12-01,month,http://cnbb.nl/,https://www.linkedin.com/company/cnbb-venture-partners,"Enterprise Software, Venture Capital, Wealth Management","Financial Services, Lending and Investments, Software",3,"Arco Van Nieuwland, Lucas Brentjens, Lucas Brentjens",1-10,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"30,732"
Iskra Ventures,https://www.crunchbase.com/organization/iskra-ventures,Venture Capital,15,1,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Early growth stage investments,14,,2,Active,2015-01-01,year,https://iskra.vc,https://www.linkedin.com/company/iskra-ventures,"E-Commerce, Internet, Retail, Software, Web Development","Commerce and Shopping, Internet Services, Software",2,"Alexander Petrov, Ivan Sezonov",1-10,"Early Stage Venture, Seed",,,Private,"31,035"
Xpring,https://www.crunchbase.com/organization/xpring,Corporate Venture Capital,15,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Xpring  is a Ripple initiative that builds infrastructure,13,,5,Closed,2018-01-01,year,https://xpring.co/,https://www.linkedin.com/company/xpring/,Blockchain,"Blockchain and Cryptocurrency, Other",,,251-500,Early Stage Venture,For Profit,Made Acquisitions,Private,"32,425"
Shamrock Ventures,https://www.crunchbase.com/organization/shamrock-ventures-6f32,Venture Capital,15,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Shamrock Ventures invests in tech companies building a better future.,14,,7,Active,2021-01-01,year,https://shamrockventures.nl/,https://www.linkedin.com/company/shamrockventures/,,,1,Roland Sars,1-10,"Early Stage Venture, Seed",,,Private,"35,153"
Tablomonto Ventures,https://www.crunchbase.com/organization/tablomonto,Venture Capital,15,3,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investors & Builders for Tech Startups - Backing courageous tech founders build a more inclusive and healthier tomorrow,12,,8,Active,2015-01-01,year,https://tablomonto.nl,https://www.linkedin.com/company/tablomonto,"Consumer Goods, Consumer Software, Education, Health Care, Information Technology, InsurTech, Internet, Social Media, Venture Capital","Consumer Goods, Education, Financial Services, Health Care, Information Technology, Internet Services, Lending and Investments, Media and Entertainment, Software",3,"Maarten Rutgers, Rolf Bixner, Tamara Obradov",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"35,341"
Stratos Technologies,https://www.crunchbase.com/organization/stratos-technologies,Venture Capital,15,,"Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US","Stratos Technologies is a a multi-strategy venture capital firm with expertise in financing, operating, and advising technology businesses.",12,,5,Active,2016-01-01,year,https://www.stratoslp.com/,https://www.linkedin.com/company/stratostec/,"Incubators, Information Technology, Training, Venture Capital","Education, Financial Services, Information Technology, Lending and Investments",2,"Matthias Gerber, Rennick Palley",1-10,"Seed, Venture",,,Private,"35,380"
